"","pCreb_Bcells","pCreb_gdT","pCreb_CD4T","pCreb_CD8T","pCreb_Monos","pCreb_NKs","pCreb_DCs","pSTAT5_Bcells","pSTAT5_gdT","pSTAT5_CD4T","pSTAT5_CD8T","pSTAT5_Monos","pSTAT5_NKs","pSTAT5_DCs","pAkt_Bcells","pAkt_gdT","pAkt_CD4T","pAkt_CD8T","pAkt_Monos","pAkt_NKs","pAkt_DCs","pSTAT1_Bcells","pSTAT1_gdT","pSTAT1_CD4T","pSTAT1_CD8T","pSTAT1_Monos","pSTAT1_NKs","pSTAT1_DCs","pMAPKAPK2_Bcells","pMAPKAPK2_gdT","pMAPKAPK2_CD4T","pMAPKAPK2_CD8T","pMAPKAPK2_Monos","pMAPKAPK2_NKs","pMAPKAPK2_DCs","pSTAT3_Bcells","pSTAT3_gdT","pSTAT3_CD4T","pSTAT3_CD8T","pSTAT3_Monos","pSTAT3_NKs","pSTAT3_DCs","IkBa_Bcells","IkBa_gdT","IkBa_CD4T","IkBa_CD8T","IkBa_Monos","IkBa_NKs","IkBa_DCs","pErk1.2_Bcells","pErk1.2_gdT","pErk1.2_CD4T","pErk1.2_CD8T","pErk1.2_Monos","pErk1.2_NKs","pErk1.2_DCs","pp38_Bcells","pp38_gdT","pp38_CD4T","pp38_CD8T","pp38_Monos","pp38_NKs","pp38_DCs","pS6_Bcells","pS6_gdT","pS6_CD4T","pS6_CD8T","pS6_Monos","pS6_NKs","pS6_DCs","pIRF7_Bcells","pIRF7_gdT","pIRF7_CD4T","pIRF7_CD8T","pIRF7_Monos","pIRF7_NKs","pIRF7_DCs","pSTAT4_Bcells","pSTAT4_gdT","pSTAT4_CD4T","pSTAT4_CD8T","pSTAT4_Monos","pSTAT4_NKs","pSTAT4_DCs"
"pSTAT5_CD8T",-0.0945054945054945,0.573626373626374,-0.186813186813187,0.103296703296703,0.323076923076923,0.679120879120879,0.542857142857143,0.859340659340659,0.907692307692308,0.934065934065934,1,0.806593406593407,0.925274725274725,0.920879120879121,0.617582417582418,0.78021978021978,0.815384615384615,0.868131868131868,0.841758241758242,0.850549450549451,0.89010989010989,0.446153846153846,0.446153846153846,0.173626373626374,0.463736263736264,0.389010989010989,0.718681318681319,0.217582417582418,0.472527472527473,0.789010989010989,0.336263736263736,0.516483516483516,0.538461538461538,0.705494505494506,0.446153846153846,0.503296703296703,0.520879120879121,-0.402197802197802,0.195604395604396,0.415384615384615,0.573626373626374,0.547252747252747,0.397802197802198,0.331868131868132,0.0461538461538462,0.204395604395604,0.336263736263736,0.635164835164835,0.503296703296703,0.147252747252747,0.138461538461538,-0.0901098901098901,0.0725274725274725,0.331868131868132,0.415384615384615,0.384615384615385,0.679120879120879,0.810989010989011,0.608791208791209,0.841758241758242,0.345054945054945,0.810989010989011,0.635164835164835,0.0153846153846154,0.613186813186813,-0.0681318681318681,0.0945054945054945,0.648351648351648,0.547252747252747,0.542857142857143,0.49010989010989,0.657142857142857,0.305494505494505,0.49010989010989,0.507692307692308,0.635164835164835,0.569230769230769,0.661538461538462,0.718681318681319,0.498901098901099,0.705494505494506,0.520879120879121,0.679120879120879,0.753846153846154
"pSTAT5_Monos",0.0505494505494506,0.512087912087912,-0.12967032967033,0.208791208791209,0.476923076923077,0.727472527472527,0.626373626373626,0.832967032967033,0.762637362637363,0.70989010989011,0.806593406593407,1,0.859340659340659,0.824175824175824,0.586813186813187,0.67032967032967,0.657142857142857,0.762637362637363,0.876923076923077,0.793406593406593,0.828571428571429,0.345054945054945,0.305494505494505,0.0945054945054945,0.371428571428571,0.243956043956044,0.595604395604396,-0.0153846153846154,0.67032967032967,0.736263736263736,0.406593406593407,0.578021978021978,0.538461538461538,0.78021978021978,0.547252747252747,0.406593406593407,0.397802197802198,-0.410989010989011,0.0769230769230769,0.393406593406593,0.481318681318681,0.503296703296703,0.358241758241758,0.340659340659341,0.0945054945054945,0.252747252747253,0.472527472527473,0.881318681318681,0.23956043956044,0.151648351648352,0.107692307692308,-0.169230769230769,0.0857142857142857,0.261538461538461,0.38021978021978,0.287912087912088,0.740659340659341,0.70989010989011,0.437362637362637,0.714285714285714,0.252747252747253,0.771428571428571,0.63956043956044,0.0681318681318681,0.397802197802198,-0.0901098901098901,0.0593406593406593,0.740659340659341,0.38021978021978,0.446153846153846,0.49010989010989,0.652747252747253,0.283516483516484,0.582417582417582,0.516483516483516,0.687912087912088,0.327472527472527,0.784615384615385,0.70989010989011,0.459340659340659,0.70989010989011,0.621978021978022,0.687912087912088,0.727472527472527
"pSTAT5_NKs",0.010989010989011,0.692307692307692,-0.0945054945054945,0.261538461538461,0.432967032967033,0.859340659340659,0.731868131868132,0.885714285714286,0.912087912087912,0.903296703296703,0.925274725274725,0.859340659340659,1,0.942857142857143,0.705494505494506,0.815384615384615,0.850549450549451,0.898901098901099,0.903296703296703,0.925274725274725,0.934065934065934,0.362637362637363,0.410989010989011,0.230769230769231,0.468131868131868,0.389010989010989,0.749450549450549,0.151648351648352,0.661538461538462,0.920879120879121,0.551648351648352,0.696703296703297,0.534065934065934,0.894505494505494,0.617582417582418,0.613186813186813,0.582417582417582,-0.340659340659341,0.248351648351648,0.573626373626374,0.718681318681319,0.683516483516484,0.494505494505494,0.406593406593407,0.16043956043956,0.173626373626374,0.437362637362637,0.793406593406593,0.389010989010989,0.261538461538461,0.279120879120879,0.0373626373626374,0.221978021978022,0.415384615384615,0.556043956043956,0.481318681318681,0.78021978021978,0.872527472527473,0.692307692307692,0.859340659340659,0.292307692307692,0.925274725274725,0.736263736263736,0.138461538461538,0.665934065934066,0.0505494505494506,0.257142857142857,0.683516483516484,0.657142857142857,0.657142857142857,0.661538461538462,0.775824175824176,0.49010989010989,0.652747252747253,0.613186813186813,0.793406593406593,0.608791208791209,0.802197802197802,0.784615384615385,0.595604395604396,0.762637362637363,0.665934065934066,0.762637362637363,0.846153846153846
"pSTAT5_DCs",0.0241758241758242,0.67032967032967,0.0197802197802198,0.248351648351648,0.340659340659341,0.784615384615385,0.652747252747253,0.894505494505494,0.898901098901099,0.912087912087912,0.920879120879121,0.824175824175824,0.942857142857143,1,0.687912087912088,0.841758241758242,0.841758241758242,0.876923076923077,0.872527472527473,0.898901098901099,0.964835164835165,0.424175824175824,0.459340659340659,0.213186813186813,0.468131868131868,0.358241758241758,0.758241758241758,0.331868131868132,0.578021978021978,0.872527472527473,0.542857142857143,0.635164835164835,0.463736263736264,0.810989010989011,0.498901098901099,0.498901098901099,0.498901098901099,-0.476923076923077,0.0813186813186813,0.49010989010989,0.617582417582418,0.621978021978022,0.49010989010989,0.389010989010989,0.0461538461538462,0.142857142857143,0.358241758241758,0.762637362637363,0.582417582417582,0.182417582417582,0.169230769230769,-0.0417582417582418,0.138461538461538,0.353846153846154,0.450549450549451,0.41978021978022,0.771428571428571,0.806593406593407,0.613186813186813,0.832967032967033,0.235164835164835,0.876923076923077,0.630769230769231,0.116483516483516,0.635164835164835,0.164835164835165,0.283516483516484,0.56043956043956,0.635164835164835,0.586813186813187,0.503296703296703,0.665934065934066,0.331868131868132,0.534065934065934,0.450549450549451,0.683516483516484,0.701098901098901,0.718681318681319,0.78021978021978,0.538461538461538,0.762637362637363,0.547252747252747,0.775824175824176,0.815384615384615
"pAkt_Bcells",-0.0989010989010989,0.340659340659341,-0.301098901098901,-0.116483516483516,0.12967032967033,0.459340659340659,0.367032967032967,0.850549450549451,0.806593406593407,0.762637362637363,0.617582417582418,0.586813186813187,0.705494505494506,0.687912087912088,1,0.934065934065934,0.916483516483517,0.868131868131868,0.885714285714286,0.903296703296703,0.828571428571429,0.12967032967033,0.032967032967033,0.103296703296703,0.032967032967033,-0.107692307692308,0.424175824175824,0.010989010989011,0.538461538461538,0.534065934065934,0.217582417582418,0.279120879120879,0.142857142857143,0.547252747252747,0.23956043956044,0.868131868131868,0.81978021978022,-0.164835164835165,0.274725274725275,0.810989010989011,0.868131868131868,0.789010989010989,0.301098901098901,0.138461538461538,0.0813186813186813,-0.336263736263736,0.397802197802198,0.586813186813187,0.217582417582418,0.67032967032967,0.578021978021978,0.393406593406593,0.542857142857143,0.687912087912088,0.784615384615385,0.731868131868132,0.854945054945055,0.727472527472527,0.810989010989011,0.718681318681319,0.340659340659341,0.828571428571429,0.657142857142857,-0.0901098901098901,0.169230769230769,-0.134065934065934,-0.0593406593406593,0.292307692307692,0.213186813186813,0.213186813186813,0.49010989010989,0.362637362637363,0.481318681318681,0.283516483516484,0.38021978021978,0.371428571428571,0.296703296703297,0.802197802197802,0.573626373626374,0.753846153846154,0.591208791208791,0.6,0.507692307692308,0.705494505494506
"pAkt_gdT",-0.2,0.397802197802198,-0.230769230769231,-0.0197802197802198,0.0901098901098901,0.551648351648352,0.384615384615385,0.903296703296703,0.907692307692308,0.894505494505494,0.78021978021978,0.67032967032967,0.815384615384615,0.841758241758242,0.934065934065934,1,0.986813186813187,0.96043956043956,0.925274725274725,0.96043956043956,0.920879120879121,0.296703296703297,0.226373626373626,0.191208791208791,0.248351648351648,0.120879120879121,0.586813186813187,0.195604395604396,0.485714285714286,0.657142857142857,0.349450549450549,0.432967032967033,0.204395604395604,0.621978021978022,0.27032967032967,0.815384615384615,0.793406593406593,-0.336263736263736,0.274725274725275,0.692307692307692,0.846153846153846,0.718681318681319,0.314285714285714,0.138461538461538,-0.0021978021978022,-0.2,0.393406593406593,0.595604395604396,0.428571428571429,0.446153846153846,0.393406593406593,0.217582417582418,0.397802197802198,0.56043956043956,0.679120879120879,0.635164835164835,0.828571428571429,0.771428571428571,0.78021978021978,0.789010989010989,0.27032967032967,0.868131868131868,0.626373626373626,-0.103296703296703,0.331868131868132,-0.0593406593406593,0.0461538461538462,0.314285714285714,0.371428571428571,0.296703296703297,0.454945054945055,0.432967032967033,0.415384615384615,0.314285714285714,0.371428571428571,0.441758241758242,0.481318681318681,0.753846153846154,0.635164835164835,0.692307692307692,0.648351648351648,0.564835164835165,0.604395604395604,0.731868131868132
"pAkt_CD4T",-0.186813186813187,0.415384615384615,-0.243956043956044,0.00659340659340659,0.12967032967033,0.573626373626374,0.415384615384615,0.894505494505494,0.92967032967033,0.916483516483517,0.815384615384615,0.657142857142857,0.850549450549451,0.841758241758242,0.916483516483517,0.986813186813187,1,0.978021978021978,0.920879120879121,0.969230769230769,0.916483516483517,0.318681318681319,0.265934065934066,0.226373626373626,0.292307692307692,0.191208791208791,0.635164835164835,0.191208791208791,0.507692307692308,0.696703296703297,0.375824175824176,0.468131868131868,0.27032967032967,0.648351648351648,0.305494505494505,0.841758241758242,0.802197802197802,-0.305494505494505,0.318681318681319,0.70989010989011,0.872527472527473,0.745054945054945,0.301098901098901,0.138461538461538,0.0241758241758242,-0.186813186813187,0.362637362637363,0.586813186813187,0.402197802197802,0.468131868131868,0.41978021978022,0.27032967032967,0.424175824175824,0.578021978021978,0.705494505494506,0.657142857142857,0.802197802197802,0.815384615384615,0.837362637362637,0.828571428571429,0.318681318681319,0.89010989010989,0.665934065934066,-0.0461538461538462,0.384615384615385,-0.0549450549450549,0.0769230769230769,0.362637362637363,0.41978021978022,0.349450549450549,0.512087912087912,0.49010989010989,0.472527472527473,0.367032967032967,0.424175824175824,0.494505494505494,0.49010989010989,0.767032967032967,0.648351648351648,0.70989010989011,0.661538461538462,0.573626373626374,0.621978021978022,0.767032967032967
"pAkt_CD8T",-0.2,0.415384615384615,-0.274725274725275,0.0285714285714286,0.182417582417582,0.617582417582418,0.459340659340659,0.898901098901099,0.92967032967033,0.907692307692308,0.868131868131868,0.762637362637363,0.898901098901099,0.876923076923077,0.868131868131868,0.96043956043956,0.978021978021978,1,0.956043956043956,0.978021978021978,0.938461538461538,0.353846153846154,0.305494505494505,0.213186813186813,0.336263736263736,0.230769230769231,0.679120879120879,0.164835164835165,0.556043956043956,0.758241758241758,0.406593406593407,0.512087912087912,0.340659340659341,0.70989010989011,0.389010989010989,0.797802197802198,0.762637362637363,-0.340659340659341,0.305494505494505,0.652747252747253,0.828571428571429,0.745054945054945,0.305494505494505,0.178021978021978,0.032967032967033,-0.0901098901098901,0.397802197802198,0.683516483516484,0.397802197802198,0.397802197802198,0.331868131868132,0.173626373626374,0.353846153846154,0.516483516483516,0.661538461538462,0.6,0.81978021978022,0.841758241758242,0.802197802197802,0.854945054945055,0.30989010989011,0.916483516483517,0.687912087912088,-0.0461538461538462,0.389010989010989,-0.0857142857142857,0.0505494505494506,0.476923076923077,0.415384615384615,0.41978021978022,0.516483516483516,0.556043956043956,0.446153846153846,0.437362637362637,0.459340659340659,0.556043956043956,0.468131868131868,0.81978021978022,0.727472527472527,0.714285714285714,0.731868131868132,0.626373626373626,0.705494505494506,0.815384615384615
"pAkt_Monos",-0.0901098901098901,0.476923076923077,-0.27032967032967,0.0769230769230769,0.336263736263736,0.665934065934066,0.56043956043956,0.947252747252747,0.903296703296703,0.854945054945055,0.841758241758242,0.876923076923077,0.903296703296703,0.872527472527473,0.885714285714286,0.925274725274725,0.920879120879121,0.956043956043956,1,0.973626373626374,0.942857142857143,0.314285714285714,0.248351648351648,0.16043956043956,0.287912087912088,0.138461538461538,0.621978021978022,0.0417582417582418,0.648351648351648,0.749450549450549,0.38021978021978,0.516483516483516,0.424175824175824,0.753846153846154,0.463736263736264,0.753846153846154,0.727472527472527,-0.323076923076923,0.261538461538461,0.679120879120879,0.789010989010989,0.762637362637363,0.353846153846154,0.265934065934066,0.112087912087912,-0.010989010989011,0.481318681318681,0.810989010989011,0.296703296703297,0.450549450549451,0.393406593406593,0.151648351648352,0.38021978021978,0.56043956043956,0.679120879120879,0.613186813186813,0.89010989010989,0.854945054945055,0.749450549450549,0.859340659340659,0.371428571428571,0.925274725274725,0.762637362637363,-0.0153846153846154,0.340659340659341,-0.142857142857143,0.00659340659340659,0.595604395604396,0.349450549450549,0.415384615384615,0.578021978021978,0.604395604395604,0.472527472527473,0.516483516483516,0.538461538461538,0.617582417582418,0.389010989010989,0.898901098901099,0.762637362637363,0.727472527472527,0.775824175824176,0.70989010989011,0.718681318681319,0.846153846153846
"pAkt_NKs",-0.0945054945054945,0.520879120879121,-0.204395604395604,0.0989010989010989,0.279120879120879,0.696703296703297,0.564835164835165,0.947252747252747,0.947252747252747,0.907692307692308,0.850549450549451,0.793406593406593,0.925274725274725,0.898901098901099,0.903296703296703,0.96043956043956,0.969230769230769,0.978021978021978,0.973626373626374,1,0.96043956043956,0.327472527472527,0.287912087912088,0.2,0.305494505494505,0.182417582417582,0.661538461538462,0.107692307692308,0.608791208791209,0.789010989010989,0.424175824175824,0.534065934065934,0.375824175824176,0.758241758241758,0.428571428571429,0.797802197802198,0.758241758241758,-0.331868131868132,0.287912087912088,0.687912087912088,0.859340659340659,0.771428571428571,0.353846153846154,0.261538461538461,0.0989010989010989,-0.0637362637362637,0.41978021978022,0.749450549450549,0.345054945054945,0.476923076923077,0.424175824175824,0.208791208791209,0.410989010989011,0.591208791208791,0.714285714285714,0.652747252747253,0.876923076923077,0.872527472527473,0.81978021978022,0.868131868131868,0.353846153846154,0.951648351648352,0.749450549450549,0.010989010989011,0.424175824175824,-0.0417582417582418,0.0945054945054945,0.525274725274725,0.446153846153846,0.459340659340659,0.6,0.6,0.503296703296703,0.49010989010989,0.520879120879121,0.621978021978022,0.485714285714286,0.863736263736264,0.740659340659341,0.731868131868132,0.740659340659341,0.657142857142857,0.714285714285714,0.841758241758242
"pAkt_DCs",0.0153846153846154,0.595604395604396,-0.0813186813186813,0.147252747252747,0.30989010989011,0.731868131868132,0.595604395604396,0.942857142857143,0.934065934065934,0.92967032967033,0.89010989010989,0.828571428571429,0.934065934065934,0.964835164835165,0.828571428571429,0.920879120879121,0.916483516483517,0.938461538461538,0.942857142857143,0.96043956043956,1,0.314285714285714,0.296703296703297,0.112087912087912,0.305494505494505,0.195604395604396,0.67032967032967,0.248351648351648,0.643956043956044,0.815384615384615,0.454945054945055,0.547252747252747,0.402197802197802,0.784615384615385,0.450549450549451,0.635164835164835,0.595604395604396,-0.463736263736264,0.0769230769230769,0.630769230769231,0.714285714285714,0.70989010989011,0.437362637362637,0.323076923076923,0.00659340659340659,-0.032967032967033,0.406593406593407,0.784615384615385,0.525274725274725,0.353846153846154,0.261538461538461,0.0549450549450549,0.221978021978022,0.454945054945055,0.556043956043956,0.507692307692308,0.850549450549451,0.815384615384615,0.692307692307692,0.81978021978022,0.292307692307692,0.903296703296703,0.643956043956044,0.0769230769230769,0.538461538461538,0.0989010989010989,0.208791208791209,0.516483516483516,0.556043956043956,0.485714285714286,0.503296703296703,0.595604395604396,0.353846153846154,0.476923076923077,0.428571428571429,0.613186813186813,0.595604395604396,0.810989010989011,0.753846153846154,0.617582417582418,0.745054945054945,0.578021978021978,0.727472527472527,0.828571428571429
"pSTAT1_Bcells",0.107692307692308,0.235164835164835,0.274725274725275,0.349450549450549,0.261538461538461,0.213186813186813,0.138461538461538,0.384615384615385,0.345054945054945,0.340659340659341,0.446153846153846,0.345054945054945,0.362637362637363,0.424175824175824,0.12967032967033,0.296703296703297,0.318681318681319,0.353846153846154,0.314285714285714,0.327472527472527,0.314285714285714,1,0.881318681318681,0.608791208791209,0.771428571428571,0.692307692307692,0.797802197802198,0.520879120879121,0.16043956043956,0.30989010989011,0.261538461538461,0.349450549450549,0.301098901098901,0.16043956043956,-0.0769230769230769,0.107692307692308,0.134065934065934,-0.116483516483516,0.120879120879121,0.0505494505494506,0.0901098901098901,0.0681318681318681,0.0681318681318681,0.12967032967033,0.0549450549450549,0.292307692307692,0.0373626373626374,0.182417582417582,0.279120879120879,-0.0989010989010989,-0.0021978021978022,0.0417582417582418,0.182417582417582,0.0153846153846154,-0.0769230769230769,0.0021978021978022,0.292307692307692,0.362637362637363,0.301098901098901,0.441758241758242,0.173626373626374,0.274725274725275,0.252747252747253,0.327472527472527,0.0593406593406593,0.125274725274725,0.0725274725274725,0.182417582417582,0.0857142857142857,0.156043956043956,0.164835164835165,0.331868131868132,0.116483516483516,0.283516483516484,0.0725274725274725,0.371428571428571,0.38021978021978,0.195604395604396,0.375824175824176,0.230769230769231,0.498901098901099,0.116483516483516,0.556043956043956,0.305494505494505
"pSTAT1_gdT",0.208791208791209,0.432967032967033,0.450549450549451,0.516483516483516,0.367032967032967,0.415384615384615,0.375824175824176,0.327472527472527,0.292307692307692,0.323076923076923,0.446153846153846,0.305494505494505,0.410989010989011,0.459340659340659,0.032967032967033,0.226373626373626,0.265934065934066,0.305494505494505,0.248351648351648,0.287912087912088,0.296703296703297,0.881318681318681,1,0.824175824175824,0.925274725274725,0.841758241758242,0.841758241758242,0.586813186813187,0.274725274725275,0.503296703296703,0.520879120879121,0.578021978021978,0.410989010989011,0.340659340659341,0.213186813186813,-0.00659340659340659,0.0593406593406593,0.0857142857142857,0.151648351648352,0.0417582417582418,0.0505494505494506,0.0813186813186813,0.261538461538461,0.362637362637363,0.353846153846154,0.468131868131868,0.107692307692308,0.2,0.362637362637363,-0.173626373626374,0.0813186813186813,0.112087912087912,0.221978021978022,-0.0197802197802198,-0.0681318681318681,0.010989010989011,0.226373626373626,0.454945054945055,0.331868131868132,0.472527472527473,0.0989010989010989,0.336263736263736,0.305494505494505,0.446153846153846,0.305494505494505,0.331868131868132,0.349450549450549,0.30989010989011,0.305494505494505,0.410989010989011,0.367032967032967,0.582417582417582,0.323076923076923,0.52967032967033,0.279120879120879,0.595604395604396,0.586813186813187,0.107692307692308,0.38021978021978,0.138461538461538,0.485714285714286,0.178021978021978,0.547252747252747,0.340659340659341
"pSTAT1_CD4T",0.138461538461538,0.27032967032967,0.367032967032967,0.410989010989011,0.243956043956044,0.30989010989011,0.305494505494505,0.182417582417582,0.12967032967033,0.142857142857143,0.173626373626374,0.0945054945054945,0.230769230769231,0.213186813186813,0.103296703296703,0.191208791208791,0.226373626373626,0.213186813186813,0.16043956043956,0.2,0.112087912087912,0.608791208791209,0.824175824175824,1,0.837362637362637,0.736263736263736,0.648351648351648,0.397802197802198,0.287912087912088,0.367032967032967,0.573626373626374,0.582417582417582,0.243956043956044,0.279120879120879,0.23956043956044,0.120879120879121,0.195604395604396,0.463736263736264,0.358241758241758,0.191208791208791,0.16043956043956,0.116483516483516,0.230769230769231,0.248351648351648,0.582417582417582,0.292307692307692,0.156043956043956,0.0373626373626374,0.0989010989010989,-0.0153846153846154,0.371428571428571,0.446153846153846,0.520879120879121,0.0901098901098901,0.12967032967033,0.169230769230769,0.125274725274725,0.397802197802198,0.415384615384615,0.375824175824176,0.00659340659340659,0.292307692307692,0.327472527472527,0.371428571428571,0.12967032967033,0.257142857142857,0.336263736263736,0.169230769230769,0.164835164835165,0.265934065934066,0.468131868131868,0.534065934065934,0.578021978021978,0.52967032967033,0.367032967032967,0.534065934065934,0.415384615384615,0.0197802197802198,0.164835164835165,0.138461538461538,0.292307692307692,0.235164835164835,0.296703296703297,0.221978021978022
"pSTAT1_CD8T",0.120879120879121,0.446153846153846,0.371428571428571,0.556043956043956,0.362637362637363,0.507692307692308,0.428571428571429,0.30989010989011,0.305494505494505,0.353846153846154,0.463736263736264,0.371428571428571,0.468131868131868,0.468131868131868,0.032967032967033,0.248351648351648,0.292307692307692,0.336263736263736,0.287912087912088,0.305494505494505,0.305494505494505,0.771428571428571,0.925274725274725,0.837362637362637,1,0.947252747252747,0.832967032967033,0.538461538461538,0.331868131868132,0.556043956043956,0.674725274725275,0.767032967032967,0.432967032967033,0.476923076923077,0.362637362637363,0.0461538461538462,0.103296703296703,0.0725274725274725,0.248351648351648,0.116483516483516,0.107692307692308,0.0945054945054945,0.345054945054945,0.283516483516484,0.331868131868132,0.485714285714286,0.208791208791209,0.221978021978022,0.327472527472527,-0.296703296703297,0.0417582417582418,0.0593406593406593,0.169230769230769,-0.0989010989010989,-0.0417582417582418,-0.0197802197802198,0.169230769230769,0.441758241758242,0.274725274725275,0.472527472527473,-0.0197802197802198,0.353846153846154,0.323076923076923,0.410989010989011,0.424175824175824,0.27032967032967,0.437362637362637,0.323076923076923,0.446153846153846,0.415384615384615,0.410989010989011,0.648351648351648,0.389010989010989,0.604395604395604,0.358241758241758,0.661538461538462,0.6,0.116483516483516,0.362637362637363,0.0989010989010989,0.463736263736264,0.274725274725275,0.503296703296703,0.340659340659341
"pSTAT1_Monos",0.16043956043956,0.353846153846154,0.415384615384615,0.516483516483516,0.261538461538461,0.432967032967033,0.30989010989011,0.16043956043956,0.23956043956044,0.305494505494505,0.389010989010989,0.243956043956044,0.389010989010989,0.358241758241758,-0.107692307692308,0.120879120879121,0.191208791208791,0.230769230769231,0.138461538461538,0.182417582417582,0.195604395604396,0.692307692307692,0.841758241758242,0.736263736263736,0.947252747252747,1,0.775824175824176,0.551648351648352,0.279120879120879,0.463736263736264,0.657142857142857,0.723076923076923,0.353846153846154,0.402197802197802,0.261538461538461,-0.0505494505494506,-0.0505494505494506,0.00659340659340659,0.142857142857143,0.0285714285714286,0.0153846153846154,-0.0549450549450549,0.257142857142857,0.120879120879121,0.151648351648352,0.362637362637363,0.0549450549450549,0.0769230769230769,0.292307692307692,-0.402197802197802,-0.125274725274725,-0.0021978021978022,0.0021978021978022,-0.279120879120879,-0.178021978021978,-0.195604395604396,-0.032967032967033,0.274725274725275,0.16043956043956,0.314285714285714,-0.138461538461538,0.208791208791209,0.138461538461538,0.468131868131868,0.49010989010989,0.362637362637363,0.525274725274725,0.191208791208791,0.542857142857143,0.323076923076923,0.27032967032967,0.52967032967033,0.243956043956044,0.476923076923077,0.204395604395604,0.556043956043956,0.551648351648352,-0.0285714285714286,0.191208791208791,-0.0857142857142857,0.274725274725275,0.0813186813186813,0.349450549450549,0.195604395604396
"pSTAT1_NKs",0.169230769230769,0.507692307692308,0.23956043956044,0.389010989010989,0.353846153846154,0.613186813186813,0.503296703296703,0.621978021978022,0.643956043956044,0.657142857142857,0.718681318681319,0.595604395604396,0.749450549450549,0.758241758241758,0.424175824175824,0.586813186813187,0.635164835164835,0.679120879120879,0.621978021978022,0.661538461538462,0.67032967032967,0.797802197802198,0.841758241758242,0.648351648351648,0.832967032967033,0.775824175824176,1,0.538461538461538,0.56043956043956,0.745054945054945,0.67032967032967,0.70989010989011,0.432967032967033,0.648351648351648,0.345054945054945,0.349450549450549,0.323076923076923,-0.173626373626374,0.147252747252747,0.393406593406593,0.415384615384615,0.432967032967033,0.384615384615385,0.257142857142857,0.138461538461538,0.173626373626374,0.173626373626374,0.516483516483516,0.415384615384615,0.0373626373626374,0.12967032967033,0.164835164835165,0.257142857142857,0.12967032967033,0.226373626373626,0.208791208791209,0.512087912087912,0.665934065934066,0.582417582417582,0.723076923076923,0.112087912087912,0.674725274725275,0.503296703296703,0.41978021978022,0.454945054945055,0.301098901098901,0.367032967032967,0.406593406593407,0.525274725274725,0.49010989010989,0.446153846153846,0.665934065934066,0.375824175824176,0.582417582417582,0.318681318681319,0.696703296703297,0.648351648351648,0.498901098901099,0.63956043956044,0.415384615384615,0.705494505494506,0.397802197802198,0.767032967032967,0.665934065934066
"pSTAT1_DCs",0.279120879120879,0.323076923076923,0.591208791208791,0.410989010989011,0.0725274725274725,0.178021978021978,0.0725274725274725,0.125274725274725,0.103296703296703,0.257142857142857,0.217582417582418,-0.0153846153846154,0.151648351648352,0.331868131868132,0.010989010989011,0.195604395604396,0.191208791208791,0.164835164835165,0.0417582417582418,0.107692307692308,0.248351648351648,0.520879120879121,0.586813186813187,0.397802197802198,0.538461538461538,0.551648351648352,0.538461538461538,1,0.204395604395604,0.248351648351648,0.410989010989011,0.353846153846154,0.0153846153846154,0.138461538461538,-0.0153846153846154,-0.120879120879121,-0.142857142857143,-0.147252747252747,-0.30989010989011,0.195604395604396,-0.156043956043956,0.0197802197802198,0.358241758241758,0.2,-0.112087912087912,0.0153846153846154,0.116483516483516,-0.0461538461538462,0.824175824175824,-0.283516483516484,-0.221978021978022,-0.0373626373626374,-0.134065934065934,-0.27032967032967,-0.371428571428571,-0.252747252747253,0.0989010989010989,0.0637362637362637,0.032967032967033,0.0725274725274725,-0.169230769230769,0.0241758241758242,-0.221978021978022,0.446153846153846,0.358241758241758,0.626373626373626,0.586813186813187,-0.279120879120879,0.441758241758242,0.12967032967033,-0.0901098901098901,0.16043956043956,-0.0901098901098901,0.12967032967033,-0.261538461538461,0.142857142857143,0.736263736263736,-0.116483516483516,0.16043956043956,-0.0681318681318681,0.265934065934066,-0.116483516483516,0.301098901098901,0.0857142857142857
"pMAPKAPK2_Bcells",0.573626373626374,0.551648351648352,0.283516483516484,0.428571428571429,0.63956043956044,0.687912087912088,0.692307692307692,0.621978021978022,0.516483516483516,0.485714285714286,0.472527472527473,0.67032967032967,0.661538461538462,0.578021978021978,0.538461538461538,0.485714285714286,0.507692307692308,0.556043956043956,0.648351648351648,0.608791208791209,0.643956043956044,0.16043956043956,0.274725274725275,0.287912087912088,0.331868131868132,0.279120879120879,0.56043956043956,0.204395604395604,1,0.661538461538462,0.621978021978022,0.652747252747253,0.512087912087912,0.753846153846154,0.578021978021978,0.314285714285714,0.173626373626374,-0.0593406593406593,-0.178021978021978,0.683516483516484,0.362637362637363,0.547252747252747,0.415384615384615,0.38021978021978,0.279120879120879,-0.0505494505494506,0.402197802197802,0.749450549450549,0.208791208791209,0.402197802197802,0.349450549450549,0.323076923076923,0.336263736263736,0.248351648351648,0.340659340659341,0.257142857142857,0.586813186813187,0.604395604395604,0.525274725274725,0.512087912087912,0.230769230769231,0.626373626373626,0.494505494505494,0.6,0.41978021978022,0.397802197802198,0.516483516483516,0.520879120879121,0.498901098901099,0.371428571428571,0.586813186813187,0.683516483516484,0.481318681318681,0.70989010989011,0.432967032967033,0.727472527472527,0.384615384615385,0.657142857142857,0.468131868131868,0.327472527472527,0.542857142857143,0.468131868131868,0.498901098901099,0.643956043956044
