"","pCreb_Bcells","pCreb_gdT","pCreb_CD4T","pCreb_CD8T","pCreb_Monos","pCreb_NKs","pCreb_DCs","pSTAT5_Bcells","pSTAT5_gdT","pSTAT5_CD4T","pSTAT5_CD8T","pSTAT5_Monos","pSTAT5_NKs","pSTAT5_DCs","pAkt_Bcells","pAkt_gdT","pAkt_CD4T","pAkt_CD8T","pAkt_Monos","pAkt_NKs","pAkt_DCs","pSTAT1_Bcells","pSTAT1_gdT","pSTAT1_CD4T","pSTAT1_CD8T","pSTAT1_Monos","pSTAT1_NKs","pSTAT1_DCs","pMAPKAPK2_Bcells","pMAPKAPK2_gdT","pMAPKAPK2_CD4T","pMAPKAPK2_CD8T","pMAPKAPK2_Monos","pMAPKAPK2_NKs","pMAPKAPK2_DCs","pSTAT3_Bcells","pSTAT3_gdT","pSTAT3_CD4T","pSTAT3_CD8T","pSTAT3_Monos","pSTAT3_NKs","pSTAT3_DCs","IkBa_Bcells","IkBa_gdT","IkBa_CD4T","IkBa_CD8T","IkBa_Monos","IkBa_NKs","IkBa_DCs","pErk1.2_Bcells","pErk1.2_gdT","pErk1.2_CD4T","pErk1.2_CD8T","pErk1.2_Monos","pErk1.2_NKs","pErk1.2_DCs","pp38_Bcells","pp38_gdT","pp38_CD4T","pp38_CD8T","pp38_Monos","pp38_NKs","pp38_DCs","pS6_Bcells","pS6_gdT","pS6_CD4T","pS6_CD8T","pS6_Monos","pS6_NKs","pS6_DCs","pIRF7_Bcells","pIRF7_gdT","pIRF7_CD4T","pIRF7_CD8T","pIRF7_Monos","pIRF7_NKs","pIRF7_DCs","pSTAT4_Bcells","pSTAT4_gdT","pSTAT4_CD4T","pSTAT4_CD8T","pSTAT4_Monos","pSTAT4_NKs","pSTAT4_DCs"
"pSTAT5_CD8T",0.0769230769230769,0.683516483516484,-0.0813186813186813,0.226373626373626,0.12967032967033,0.692307692307692,0.49010989010989,0.934065934065934,0.938461538461538,0.964835164835165,1,0.674725274725275,0.947252747252747,0.850549450549451,0.824175824175824,0.854945054945055,0.934065934065934,0.938461538461538,0.815384615384615,0.912087912087912,0.885714285714286,0.476923076923077,0.432967032967033,0.428571428571429,0.472527472527473,0.446153846153846,0.657142857142857,0.226373626373626,0.459340659340659,0.802197802197802,0.213186813186813,0.520879120879121,0.252747252747253,0.771428571428571,0.415384615384615,0.569230769230769,0.556043956043956,0.0021978021978022,0.468131868131868,0.314285714285714,0.564835164835165,0.520879120879121,0.248351648351648,-0.112087912087912,-0.41978021978022,-0.191208791208791,-0.0241758241758242,0.635164835164835,0.292307692307692,0.16043956043956,0.112087912087912,-0.0505494505494506,0.0945054945054945,0.0593406593406593,0.340659340659341,0.327472527472527,0.604395604395604,0.701098901098901,0.775824175824176,0.797802197802198,0.0945054945054945,0.630769230769231,0.340659340659341,0.0769230769230769,0.63956043956044,0.169230769230769,0.367032967032967,0.125274725274725,0.67032967032967,0.305494505494505,0.208791208791209,0.446153846153846,0.327472527472527,0.38021978021978,0.182417582417582,0.542857142857143,0.450549450549451,0.494505494505494,0.375824175824176,0.345054945054945,0.336263736263736,0.169230769230769,0.485714285714286,0.63956043956044
"pSTAT5_Monos",-0.0725274725274725,0.828571428571429,-0.147252747252747,0.503296703296703,0.503296703296703,0.850549450549451,0.78021978021978,0.635164835164835,0.608791208791209,0.692307692307692,0.674725274725275,1,0.701098901098901,0.832967032967033,0.52967032967033,0.516483516483516,0.534065934065934,0.635164835164835,0.648351648351648,0.692307692307692,0.67032967032967,0.753846153846154,0.621978021978022,0.692307692307692,0.674725274725275,0.613186813186813,0.841758241758242,0.459340659340659,0.371428571428571,0.89010989010989,0.208791208791209,0.749450549450549,0.564835164835165,0.828571428571429,0.850549450549451,0.551648351648352,0.661538461538462,0.512087912087912,0.841758241758242,0.476923076923077,0.604395604395604,0.67032967032967,0.538461538461538,0.406593406593407,0.147252747252747,0.261538461538461,0.402197802197802,0.714285714285714,0.191208791208791,0.0153846153846154,0.428571428571429,-0.0417582417582418,0.292307692307692,0.41978021978022,0.345054945054945,0.52967032967033,0.692307692307692,0.802197802197802,0.472527472527473,0.679120879120879,0.345054945054945,0.556043956043956,0.542857142857143,-0.0417582417582418,0.591208791208791,-0.120879120879121,0.296703296703297,0.516483516483516,0.481318681318681,0.586813186813187,0.683516483516484,0.832967032967033,0.613186813186813,0.789010989010989,0.67032967032967,0.767032967032967,0.758241758241758,0.494505494505494,0.551648351648352,0.538461538461538,0.582417582417582,0.481318681318681,0.775824175824176,0.665934065934066
"pSTAT5_NKs",0.0021978021978022,0.674725274725275,-0.134065934065934,0.204395604395604,0.138461538461538,0.806593406593407,0.516483516483516,0.969230769230769,0.964835164835165,0.942857142857143,0.947252747252747,0.701098901098901,1,0.850549450549451,0.876923076923077,0.912087912087912,0.947252747252747,0.96043956043956,0.912087912087912,0.973626373626374,0.942857142857143,0.578021978021978,0.432967032967033,0.494505494505494,0.494505494505494,0.397802197802198,0.731868131868132,0.138461538461538,0.485714285714286,0.837362637362637,0.279120879120879,0.551648351648352,0.243956043956044,0.881318681318681,0.446153846153846,0.705494505494506,0.701098901098901,0.103296703296703,0.56043956043956,0.349450549450549,0.701098901098901,0.595604395604396,0.454945054945055,-0.0241758241758242,-0.292307692307692,-0.208791208791209,0.16043956043956,0.771428571428571,0.331868131868132,0.305494505494505,0.230769230769231,0.103296703296703,0.230769230769231,0.248351648351648,0.498901098901099,0.485714285714286,0.736263736263736,0.78021978021978,0.810989010989011,0.863736263736264,0.0505494505494506,0.749450549450549,0.468131868131868,-0.0021978021978022,0.551648351648352,0.116483516483516,0.314285714285714,0.243956043956044,0.679120879120879,0.389010989010989,0.389010989010989,0.52967032967033,0.494505494505494,0.494505494505494,0.318681318681319,0.687912087912088,0.463736263736264,0.652747252747253,0.507692307692308,0.516483516483516,0.476923076923077,0.353846153846154,0.621978021978022,0.762637362637363
"pSTAT5_DCs",0.182417582417582,0.859340659340659,0.0813186813186813,0.437362637362637,0.27032967032967,0.832967032967033,0.775824175824176,0.868131868131868,0.868131868131868,0.920879120879121,0.850549450549451,0.832967032967033,0.850549450549451,1,0.718681318681319,0.736263736263736,0.789010989010989,0.767032967032967,0.745054945054945,0.802197802197802,0.863736263736264,0.617582417582418,0.538461538461538,0.586813186813187,0.56043956043956,0.556043956043956,0.674725274725275,0.52967032967033,0.494505494505494,0.859340659340659,0.323076923076923,0.652747252747253,0.331868131868132,0.815384615384615,0.617582417582418,0.542857142857143,0.538461538461538,0.107692307692308,0.516483516483516,0.441758241758242,0.520879120879121,0.604395604395604,0.327472527472527,0.0989010989010989,-0.261538461538461,-0.103296703296703,0.182417582417582,0.767032967032967,0.358241758241758,0.138461538461538,0.230769230769231,-0.0461538461538462,0.164835164835165,0.195604395604396,0.257142857142857,0.389010989010989,0.648351648351648,0.665934065934066,0.621978021978022,0.683516483516484,0.156043956043956,0.525274725274725,0.41978021978022,0.120879120879121,0.617582417582418,0.191208791208791,0.498901098901099,0.164835164835165,0.679120879120879,0.384615384615385,0.353846153846154,0.542857142857143,0.397802197802198,0.485714285714286,0.318681318681319,0.6,0.679120879120879,0.485714285714286,0.349450549450549,0.38021978021978,0.353846153846154,0.248351648351648,0.573626373626374,0.683516483516484
"pAkt_Bcells",0.0989010989010989,0.551648351648352,-0.0857142857142857,0.142857142857143,0.0769230769230769,0.635164835164835,0.49010989010989,0.876923076923077,0.876923076923077,0.797802197802198,0.824175824175824,0.52967032967033,0.876923076923077,0.718681318681319,1,0.951648351648352,0.92967032967033,0.907692307692308,0.916483516483517,0.934065934065934,0.947252747252747,0.56043956043956,0.345054945054945,0.476923076923077,0.397802197802198,0.12967032967033,0.578021978021978,0.0769230769230769,0.564835164835165,0.626373626373626,0.208791208791209,0.402197802197802,0.16043956043956,0.723076923076923,0.481318681318681,0.767032967032967,0.723076923076923,0.173626373626374,0.41978021978022,0.569230769230769,0.718681318681319,0.749450549450549,0.534065934065934,0.0989010989010989,-0.208791208791209,-0.257142857142857,0.217582417582418,0.683516483516484,0.463736263736264,0.578021978021978,0.367032967032967,0.340659340659341,0.397802197802198,0.371428571428571,0.569230769230769,0.604395604395604,0.762637362637363,0.67032967032967,0.793406593406593,0.762637362637363,0.125274725274725,0.767032967032967,0.512087912087912,0.0681318681318681,0.292307692307692,0.0989010989010989,0.2,0.0593406593406593,0.520879120879121,0.274725274725275,0.353846153846154,0.432967032967033,0.485714285714286,0.454945054945055,0.221978021978022,0.608791208791209,0.406593406593407,0.749450549450549,0.534065934065934,0.595604395604396,0.534065934065934,0.371428571428571,0.591208791208791,0.841758241758242
"pAkt_gdT",-0.00659340659340659,0.551648351648352,-0.134065934065934,0.125274725274725,0.134065934065934,0.635164835164835,0.437362637362637,0.934065934065934,0.916483516483517,0.832967032967033,0.854945054945055,0.516483516483516,0.912087912087912,0.736263736263736,0.951648351648352,1,0.951648351648352,0.951648351648352,0.956043956043956,0.934065934065934,0.96043956043956,0.459340659340659,0.349450549450549,0.415384615384615,0.362637362637363,0.151648351648352,0.507692307692308,0.0813186813186813,0.503296703296703,0.613186813186813,0.195604395604396,0.371428571428571,0.0857142857142857,0.731868131868132,0.389010989010989,0.679120879120879,0.674725274725275,0.0197802197802198,0.367032967032967,0.441758241758242,0.635164835164835,0.604395604395604,0.415384615384615,0.0461538461538462,-0.252747252747253,-0.252747252747253,0.248351648351648,0.762637362637363,0.472527472527473,0.476923076923077,0.279120879120879,0.257142857142857,0.30989010989011,0.349450549450549,0.538461538461538,0.512087912087912,0.753846153846154,0.705494505494506,0.832967032967033,0.81978021978022,0.120879120879121,0.758241758241758,0.485714285714286,-0.0901098901098901,0.23956043956044,0.0725274725274725,0.156043956043956,-0.0241758241758242,0.454945054945055,0.2,0.287912087912088,0.437362637362637,0.481318681318681,0.406593406593407,0.217582417582418,0.586813186813187,0.345054945054945,0.753846153846154,0.520879120879121,0.538461538461538,0.494505494505494,0.41978021978022,0.525274725274725,0.806593406593407
"pAkt_CD4T",0.142857142857143,0.586813186813187,0.010989010989011,0.217582417582418,0.0945054945054945,0.665934065934066,0.432967032967033,0.956043956043956,0.947252747252747,0.925274725274725,0.934065934065934,0.534065934065934,0.947252747252747,0.789010989010989,0.92967032967033,0.951648351648352,1,0.951648351648352,0.876923076923077,0.942857142857143,0.938461538461538,0.410989010989011,0.362637362637363,0.384615384615385,0.402197802197802,0.305494505494505,0.556043956043956,0.16043956043956,0.586813186813187,0.705494505494506,0.331868131868132,0.49010989010989,0.178021978021978,0.762637362637363,0.336263736263736,0.643956043956044,0.595604395604396,-0.0461538461538462,0.362637362637363,0.424175824175824,0.6,0.556043956043956,0.353846153846154,-0.16043956043956,-0.415384615384615,-0.292307692307692,0.0549450549450549,0.705494505494506,0.463736263736264,0.345054945054945,0.134065934065934,0.125274725274725,0.182417582417582,0.142857142857143,0.406593406593407,0.384615384615385,0.643956043956044,0.63956043956044,0.802197802197802,0.767032967032967,0.0505494505494506,0.665934065934066,0.327472527472527,0.112087912087912,0.446153846153846,0.261538461538461,0.353846153846154,-0.0021978021978022,0.630769230769231,0.226373626373626,0.178021978021978,0.327472527472527,0.331868131868132,0.301098901098901,0.0769230769230769,0.525274725274725,0.375824175824176,0.604395604395604,0.384615384615385,0.406593406593407,0.349450549450549,0.221978021978022,0.472527472527473,0.718681318681319
"pAkt_CD8T",-0.0769230769230769,0.608791208791209,-0.221978021978022,0.125274725274725,0.142857142857143,0.696703296703297,0.424175824175824,0.934065934065934,0.920879120879121,0.89010989010989,0.938461538461538,0.635164835164835,0.96043956043956,0.767032967032967,0.907692307692308,0.951648351648352,0.951648351648352,1,0.934065934065934,0.964835164835165,0.92967032967033,0.476923076923077,0.410989010989011,0.441758241758242,0.432967032967033,0.274725274725275,0.630769230769231,0.0461538461538462,0.494505494505494,0.736263736263736,0.178021978021978,0.463736263736264,0.169230769230769,0.797802197802198,0.437362637362637,0.679120879120879,0.696703296703297,0.103296703296703,0.507692307692308,0.397802197802198,0.661538461538462,0.6,0.424175824175824,0.0373626373626374,-0.257142857142857,-0.169230769230769,0.186813186813187,0.758241758241758,0.367032967032967,0.336263736263736,0.248351648351648,0.134065934065934,0.248351648351648,0.27032967032967,0.503296703296703,0.472527472527473,0.745054945054945,0.775824175824176,0.81978021978022,0.859340659340659,0.0901098901098901,0.749450549450549,0.450549450549451,-0.0813186813186813,0.41978021978022,0.032967032967033,0.151648351648352,0.125274725274725,0.534065934065934,0.287912087912088,0.331868131868132,0.503296703296703,0.468131868131868,0.459340659340659,0.27032967032967,0.613186813186813,0.358241758241758,0.687912087912088,0.52967032967033,0.503296703296703,0.498901098901099,0.397802197802198,0.578021978021978,0.749450549450549
"pAkt_Monos",-0.182417582417582,0.621978021978022,-0.30989010989011,0.12967032967033,0.213186813186813,0.745054945054945,0.516483516483516,0.89010989010989,0.876923076923077,0.802197802197802,0.815384615384615,0.648351648351648,0.912087912087912,0.745054945054945,0.916483516483517,0.956043956043956,0.876923076923077,0.934065934065934,1,0.956043956043956,0.942857142857143,0.617582417582418,0.375824175824176,0.472527472527473,0.384615384615385,0.147252747252747,0.657142857142857,0.0285714285714286,0.410989010989011,0.705494505494506,0.112087912087912,0.424175824175824,0.186813186813187,0.832967032967033,0.525274725274725,0.78021978021978,0.824175824175824,0.261538461538461,0.551648351648352,0.503296703296703,0.775824175824176,0.70989010989011,0.56043956043956,0.27032967032967,-0.0945054945054945,-0.178021978021978,0.41978021978022,0.797802197802198,0.393406593406593,0.512087912087912,0.437362637362637,0.292307692307692,0.432967032967033,0.551648351648352,0.679120879120879,0.679120879120879,0.885714285714286,0.832967032967033,0.793406593406593,0.898901098901099,0.221978021978022,0.868131868131868,0.67032967032967,-0.243956043956044,0.252747252747253,-0.12967032967033,0.0593406593406593,0.169230769230769,0.424175824175824,0.30989010989011,0.512087912087912,0.635164835164835,0.661538461538462,0.617582417582418,0.450549450549451,0.749450549450549,0.389010989010989,0.868131868131868,0.705494505494506,0.718681318681319,0.692307692307692,0.608791208791209,0.705494505494506,0.89010989010989
"pAkt_NKs",-0.0549450549450549,0.674725274725275,-0.2,0.204395604395604,0.178021978021978,0.802197802197802,0.534065934065934,0.92967032967033,0.925274725274725,0.898901098901099,0.912087912087912,0.692307692307692,0.973626373626374,0.802197802197802,0.934065934065934,0.934065934065934,0.942857142857143,0.964835164835165,0.956043956043956,1,0.951648351648352,0.613186813186813,0.393406593406593,0.472527472527473,0.441758241758242,0.283516483516484,0.745054945054945,0.0769230769230769,0.49010989010989,0.815384615384615,0.217582417582418,0.534065934065934,0.292307692307692,0.885714285714286,0.516483516483516,0.789010989010989,0.797802197802198,0.23956043956044,0.591208791208791,0.503296703296703,0.789010989010989,0.714285714285714,0.547252747252747,0.0989010989010989,-0.230769230769231,-0.221978021978022,0.248351648351648,0.758241758241758,0.38021978021978,0.424175824175824,0.345054945054945,0.2,0.345054945054945,0.389010989010989,0.6,0.608791208791209,0.815384615384615,0.815384615384615,0.802197802197802,0.885714285714286,0.164835164835165,0.824175824175824,0.556043956043956,-0.0549450549450549,0.472527472527473,0.0241758241758242,0.230769230769231,0.243956043956044,0.613186813186813,0.389010989010989,0.454945054945055,0.573626373626374,0.564835164835165,0.564835164835165,0.367032967032967,0.727472527472527,0.450549450549451,0.758241758241758,0.621978021978022,0.63956043956044,0.6,0.454945054945055,0.701098901098901,0.846153846153846
"pAkt_DCs",0.0857142857142857,0.718681318681319,-0.0505494505494506,0.252747252747253,0.217582417582418,0.771428571428571,0.63956043956044,0.96043956043956,0.951648351648352,0.89010989010989,0.885714285714286,0.67032967032967,0.942857142857143,0.863736263736264,0.947252747252747,0.96043956043956,0.938461538461538,0.92967032967033,0.942857142857143,0.951648351648352,1,0.595604395604396,0.406593406593407,0.520879120879121,0.450549450549451,0.279120879120879,0.621978021978022,0.221978021978022,0.494505494505494,0.745054945054945,0.217582417582418,0.459340659340659,0.230769230769231,0.806593406593407,0.538461538461538,0.687912087912088,0.696703296703297,0.0945054945054945,0.459340659340659,0.476923076923077,0.665934065934066,0.683516483516484,0.446153846153846,0.0901098901098901,-0.257142857142857,-0.257142857142857,0.23956043956044,0.802197802197802,0.432967032967033,0.424175824175824,0.327472527472527,0.2,0.301098901098901,0.353846153846154,0.503296703296703,0.551648351648352,0.767032967032967,0.758241758241758,0.828571428571429,0.828571428571429,0.169230769230769,0.745054945054945,0.525274725274725,0.0021978021978022,0.410989010989011,0.107692307692308,0.301098901098901,0.134065934065934,0.586813186813187,0.362637362637363,0.375824175824176,0.538461538461538,0.525274725274725,0.503296703296703,0.336263736263736,0.661538461538462,0.547252747252747,0.70989010989011,0.520879120879121,0.56043956043956,0.503296703296703,0.402197802197802,0.604395604395604,0.841758241758242
"pSTAT1_Bcells",-0.0241758241758242,0.534065934065934,-0.204395604395604,0.274725274725275,0.182417582417582,0.661538461538462,0.652747252747253,0.494505494505494,0.516483516483516,0.472527472527473,0.476923076923077,0.753846153846154,0.578021978021978,0.617582417582418,0.56043956043956,0.459340659340659,0.410989010989011,0.476923076923077,0.617582417582418,0.613186813186813,0.595604395604396,1,0.591208791208791,0.797802197802198,0.679120879120879,0.406593406593407,0.863736263736264,0.23956043956044,0.296703296703297,0.674725274725275,0.16043956043956,0.525274725274725,0.397802197802198,0.70989010989011,0.740659340659341,0.740659340659341,0.767032967032967,0.63956043956044,0.789010989010989,0.441758241758242,0.815384615384615,0.771428571428571,0.679120879120879,0.547252747252747,0.353846153846154,0.186813186813187,0.367032967032967,0.437362637362637,-0.032967032967033,0.463736263736264,0.687912087912088,0.406593406593407,0.648351648351648,0.604395604395604,0.674725274725275,0.806593406593407,0.767032967032967,0.714285714285714,0.525274725274725,0.665934065934066,0.301098901098901,0.749450549450549,0.832967032967033,0.010989010989011,0.384615384615385,-0.169230769230769,0.217582417582418,0.551648351648352,0.432967032967033,0.481318681318681,0.837362637362637,0.824175824175824,0.797802197802198,0.876923076923077,0.723076923076923,0.898901098901099,0.626373626373626,0.626373626373626,0.692307692307692,0.775824175824176,0.749450549450549,0.450549450549451,0.815384615384615,0.762637362637363
"pSTAT1_gdT",0.23956043956044,0.410989010989011,0.217582417582418,0.56043956043956,0.283516483516484,0.437362637362637,0.468131868131868,0.367032967032967,0.327472527472527,0.397802197802198,0.432967032967033,0.621978021978022,0.432967032967033,0.538461538461538,0.345054945054945,0.349450549450549,0.362637362637363,0.410989010989011,0.375824175824176,0.393406593406593,0.406593406593407,0.591208791208791,1,0.89010989010989,0.934065934065934,0.793406593406593,0.582417582417582,0.498901098901099,0.70989010989011,0.512087912087912,0.6,0.67032967032967,0.323076923076923,0.52967032967033,0.564835164835165,0.393406593406593,0.472527472527473,0.230769230769231,0.613186813186813,0.402197802197802,0.459340659340659,0.450549450549451,0.345054945054945,0.27032967032967,0.402197802197802,0.476923076923077,0.0417582417582418,0.459340659340659,-0.0725274725274725,0.156043956043956,0.534065934065934,0.397802197802198,0.564835164835165,0.217582417582418,0.318681318681319,0.397802197802198,0.520879120879121,0.56043956043956,0.551648351648352,0.503296703296703,0.274725274725275,0.428571428571429,0.454945054945055,0.301098901098901,0.340659340659341,0.30989010989011,0.410989010989011,0.16043956043956,0.375824175824176,0.0813186813186813,0.503296703296703,0.564835164835165,0.534065934065934,0.538461538461538,0.353846153846154,0.617582417582418,0.547252747252747,0.27032967032967,0.375824175824176,0.362637362637363,0.397802197802198,0.125274725274725,0.525274725274725,0.468131868131868
"pSTAT1_CD4T",0.204395604395604,0.41978021978022,0.112087912087912,0.415384615384615,0.191208791208791,0.52967032967033,0.551648351648352,0.432967032967033,0.415384615384615,0.393406593406593,0.428571428571429,0.692307692307692,0.494505494505494,0.586813186813187,0.476923076923077,0.415384615384615,0.384615384615385,0.441758241758242,0.472527472527473,0.472527472527473,0.520879120879121,0.797802197802198,0.89010989010989,1,0.938461538461538,0.652747252747253,0.665934065934066,0.41978021978022,0.630769230769231,0.556043956043956,0.485714285714286,0.626373626373626,0.305494505494505,0.586813186813187,0.718681318681319,0.542857142857143,0.56043956043956,0.397802197802198,0.701098901098901,0.375824175824176,0.578021978021978,0.6,0.564835164835165,0.397802197802198,0.468131868131868,0.41978021978022,0.208791208791209,0.534065934065934,-0.032967032967033,0.318681318681319,0.613186813186813,0.463736263736264,0.613186813186813,0.358241758241758,0.424175824175824,0.56043956043956,0.613186813186813,0.595604395604396,0.569230769230769,0.516483516483516,0.147252747252747,0.503296703296703,0.569230769230769,0.274725274725275,0.336263736263736,0.169230769230769,0.349450549450549,0.367032967032967,0.424175824175824,0.358241758241758,0.665934065934066,0.665934065934066,0.635164835164835,0.67032967032967,0.516483516483516,0.718681318681319,0.657142857142857,0.389010989010989,0.437362637362637,0.494505494505494,0.498901098901099,0.23956043956044,0.617582417582418,0.595604395604396
"pSTAT1_CD8T",0.274725274725275,0.371428571428571,0.213186813186813,0.525274725274725,0.243956043956044,0.476923076923077,0.459340659340659,0.432967032967033,0.389010989010989,0.424175824175824,0.472527472527473,0.674725274725275,0.494505494505494,0.56043956043956,0.397802197802198,0.362637362637363,0.402197802197802,0.432967032967033,0.384615384615385,0.441758241758242,0.450549450549451,0.679120879120879,0.934065934065934,0.938461538461538,1,0.81978021978022,0.679120879120879,0.525274725274725,0.692307692307692,0.564835164835165,0.617582417582418,0.736263736263736,0.358241758241758,0.569230769230769,0.608791208791209,0.450549450549451,0.468131868131868,0.27032967032967,0.705494505494506,0.305494505494505,0.485714285714286,0.472527472527473,0.472527472527473,0.169230769230769,0.402197802197802,0.525274725274725,0.0769230769230769,0.459340659340659,0.00659340659340659,0.120879120879121,0.450549450549451,0.331868131868132,0.481318681318681,0.182417582417582,0.305494505494505,0.402197802197802,0.481318681318681,0.551648351648352,0.547252747252747,0.485714285714286,0.151648351648352,0.428571428571429,0.397802197802198,0.371428571428571,0.41978021978022,0.301098901098901,0.459340659340659,0.305494505494505,0.441758241758242,0.296703296703297,0.564835164835165,0.586813186813187,0.52967032967033,0.582417582417582,0.389010989010989,0.661538461538462,0.648351648351648,0.257142857142857,0.336263736263736,0.358241758241758,0.375824175824176,0.112087912087912,0.551648351648352,0.49010989010989
"pSTAT1_Monos",0.428571428571429,0.459340659340659,0.459340659340659,0.731868131868132,0.393406593406593,0.472527472527473,0.468131868131868,0.349450549450549,0.314285714285714,0.459340659340659,0.446153846153846,0.613186813186813,0.397802197802198,0.556043956043956,0.12967032967033,0.151648351648352,0.305494505494505,0.274725274725275,0.147252747252747,0.283516483516484,0.279120879120879,0.406593406593407,0.793406593406593,0.652747252747253,0.81978021978022,1,0.538461538461538,0.630769230769231,0.551648351648352,0.621978021978022,0.692307692307692,0.753846153846154,0.556043956043956,0.498901098901099,0.389010989010989,0.0989010989010989,0.16043956043956,0.0197802197802198,0.494505494505494,0.12967032967033,0.204395604395604,0.125274725274725,0.0945054945054945,-0.16043956043956,0.0549450549450549,0.367032967032967,-0.235164835164835,0.331868131868132,-0.12967032967033,-0.323076923076923,0.0769230769230769,-0.0945054945054945,0.0769230769230769,-0.178021978021978,-0.0725274725274725,0.010989010989011,0.156043956043956,0.375824175824176,0.353846153846154,0.314285714285714,0.178021978021978,0.125274725274725,0.0681318681318681,0.494505494505494,0.643956043956044,0.534065934065934,0.740659340659341,0.30989010989011,0.542857142857143,0.230769230769231,0.23956043956044,0.367032967032967,0.204395604395604,0.296703296703297,0.186813186813187,0.450549450549451,0.608791208791209,-0.116483516483516,0.0241758241758242,0.0153846153846154,0.0153846153846154,-0.2,0.283516483516484,0.173626373626374
"pSTAT1_NKs",-0.107692307692308,0.617582417582418,-0.252747252747253,0.327472527472527,0.226373626373626,0.784615384615385,0.578021978021978,0.604395604395604,0.6,0.648351648351648,0.657142857142857,0.841758241758242,0.731868131868132,0.674725274725275,0.578021978021978,0.507692307692308,0.556043956043956,0.630769230769231,0.657142857142857,0.745054945054945,0.621978021978022,0.863736263736264,0.582417582417582,0.665934065934066,0.679120879120879,0.538461538461538,1,0.217582417582418,0.375824175824176,0.841758241758242,0.252747252747253,0.701098901098901,0.476923076923077,0.854945054945055,0.665934065934066,0.78021978021978,0.824175824175824,0.591208791208791,0.912087912087912,0.450549450549451,0.846153846153846,0.745054945054945,0.692307692307692,0.318681318681319,0.186813186813187,0.182417582417582,0.301098901098901,0.507692307692308,0.0857142857142857,0.283516483516484,0.538461538461538,0.226373626373626,0.503296703296703,0.476923076923077,0.635164835164835,0.714285714285714,0.753846153846154,0.806593406593407,0.551648351648352,0.762637362637363,0.261538461538461,0.771428571428571,0.679120879120879,0.00659340659340659,0.595604395604396,-0.116483516483516,0.252747252747253,0.586813186813187,0.573626373626374,0.525274725274725,0.797802197802198,0.793406593406593,0.731868131868132,0.841758241758242,0.648351648351648,0.885714285714286,0.595604395604396,0.608791208791209,0.705494505494506,0.723076923076923,0.723076923076923,0.463736263736264,0.89010989010989,0.736263736263736
"pSTAT1_DCs",0.432967032967033,0.468131868131868,0.525274725274725,0.705494505494506,0.424175824175824,0.274725274725275,0.573626373626374,0.23956043956044,0.173626373626374,0.305494505494505,0.226373626373626,0.459340659340659,0.138461538461538,0.52967032967033,0.0769230769230769,0.0813186813186813,0.16043956043956,0.0461538461538462,0.0285714285714286,0.0769230769230769,0.221978021978022,0.23956043956044,0.498901098901099,0.41978021978022,0.525274725274725,0.630769230769231,0.217582417582418,1,0.38021978021978,0.287912087912088,0.428571428571429,0.547252747252747,0.314285714285714,0.204395604395604,0.441758241758242,-0.0153846153846154,-0.0241758241758242,-0.12967032967033,0.204395604395604,0.287912087912088,-0.0769230769230769,0.204395604395604,-0.0417582417582418,-0.0549450549450549,0.0153846153846154,0.314285714285714,0.0461538461538462,0.23956043956044,0.393406593406593,-0.226373626373626,0.0637362637362637,-0.125274725274725,0.010989010989011,-0.0373626373626374,-0.204395604395604,-0.00659340659340659,0.0549450549450549,0.134065934065934,0.125274725274725,0.0681318681318681,0.345054945054945,-0.0681318681318681,-0.00659340659340659,0.327472527472527,0.314285714285714,0.362637362637363,0.604395604395604,-0.182417582417582,0.235164835164835,0.142857142857143,0.0725274725274725,0.230769230769231,0.0769230769230769,0.178021978021978,0.0593406593406593,0.138461538461538,0.714285714285714,-0.0681318681318681,-0.0681318681318681,-0.0505494505494506,-0.0505494505494506,-0.0857142857142857,0.164835164835165,0.213186813186813
"pMAPKAPK2_Bcells",0.454945054945055,0.265934065934066,0.432967032967033,0.498901098901099,0.0813186813186813,0.389010989010989,0.279120879120879,0.454945054945055,0.415384615384615,0.481318681318681,0.459340659340659,0.371428571428571,0.485714285714286,0.494505494505494,0.564835164835165,0.503296703296703,0.586813186813187,0.494505494505494,0.410989010989011,0.49010989010989,0.494505494505494,0.296703296703297,0.70989010989011,0.630769230769231,0.692307692307692,0.551648351648352,0.375824175824176,0.38021978021978,1,0.437362637362637,0.832967032967033,0.714285714285714,0.217582417582418,0.512087912087912,0.353846153846154,0.476923076923077,0.384615384615385,0.0901098901098901,0.353846153846154,0.595604395604396,0.410989010989011,0.463736263736264,0.459340659340659,-0.0725274725274725,0.0857142857142857,0.191208791208791,0.0021978021978022,0.534065934065934,0.358241758241758,0.283516483516484,0.252747252747253,0.389010989010989,0.410989010989011,0.0505494505494506,0.169230769230769,0.257142857142857,0.424175824175824,0.287912087912088,0.454945054945055,0.305494505494505,-0.0153846153846154,0.292307692307692,0.112087912087912,0.551648351648352,0.217582417582418,0.595604395604396,0.49010989010989,-0.116483516483516,0.468131868131868,-0.00659340659340659,0.195604395604396,0.112087912087912,0.191208791208791,0.164835164835165,-0.12967032967033,0.362637362637363,0.336263736263736,0.287912087912088,0.138461538461538,0.217582417582418,0.178021978021978,-0.0197802197802198,0.362637362637363,0.450549450549451
